-1.500195454449814447e-01,-1.530664039809576105e-01,-1.553938824515850581e-01,-1.537114625640326748e-01,-1.541913833273393097e-01,-1.548006398020984331e-01,-1.556815532661912638e-01,-1.557600034244092657e-01,-1.587674096954774516e-01,-1.495049767331989854e-01,-1.585152130183782038e-01,-1.126083948832990317e-01,-1.330185763871237214e-01,-1.493524841980741480e-01,-1.686519477695149205e-01,-1.600520854670160475e-01,-1.564351598332213156e-01,-1.437301464811435725e-01,-1.479253318512285531e-01,-1.417734721500756856e-01,-1.383957040458034249e-01,-1.463147372554280956e-01,-1.403849825821171238e-01,-1.443425139780506183e-01,-1.377217841555123945e-01,-1.394192112895576152e-01,-1.372285899670479814e-01,-1.372049269435548779e-01,-1.531558275692803117e-01,-1.595661192228623459e-01
-1.579676176563185042e-01,-1.119357023507065729e-01,-1.559900218660434101e-01,-1.410745400458831844e-01,-1.385709291448933289e-01,-1.398427261619955841e-01,-1.369144666204084593e-01,-1.362104741855464096e-01,-1.358885275818867977e-01,-1.404868110126295533e-01,-1.246194847250398224e-01,-1.262257546406566622e-01,-1.333530851007590778e-01,-1.450854522796590218e-01,-1.349655095399502625e-01,-1.311796105645374744e-01,-1.340582944059721948e-01,-1.189175352146135262e-01,-1.237447659223338270e-01,-1.336429267084104089e-01,-1.319756770391629364e-01,-1.345858299650121437e-01,-1.278885992719318021e-01,-1.297303115138318252e-01,-1.242642427313077058e-01,-1.251218430872232112e-01,-1.279300218109277743e-01,-1.308589065125842221e-01,-1.440388347295627480e-01,-1.494968752563810011e-01
-1.381907721765090191e-01,-1.498504791647309875e-01,-1.408609959502294118e-01,-1.242811269362865262e-01,-1.361225203230395087e-01,-1.380095127006406852e-01,-1.367876671667047628e-01,-1.410832316094835226e-01,-1.450720847408363823e-01,-1.225311607879685794e-01,-1.170279477431534210e-01,-1.169857975224081886e-01,-1.261187608435986041e-01,-1.197244253999591584e-01,-1.353048881413104754e-01,-1.321938761749878455e-01,-1.076958489104170302e-01,-1.198514612960483033e-01,-1.161105637849812189e-01,-1.021566433597818763e-01,-1.179933366054203431e-01,-1.023412426647868217e-01,-1.209900398140688615e-01,-1.196866217424328860e-01,-1.094550449231038725e-01,-1.110189412426005329e-01,-1.055015679577316762e-01,-1.086632096772389700e-01,-1.177354640009894565e-01,-1.477191052319445086e-01
-1.565155986578338487e-01,-1.444604604861173258e-01,-1.381713153684376583e-01,-1.357666367967537702e-01,-1.229099773052108602e-01,-1.217299083379854707e-01,-1.170225408394709732e-01,-1.260385770068875588e-01,-1.177883133038865188e-01,-1.237035845364212600e-01,-1.190765743601530091e-01,-1.150640525898573574e-01,-1.166893851372756002e-01,-1.301153198732567795e-01,-1.461088301408810519e-01,-1.485641926116579581e-01,-1.377895297093592597e-01,-1.393635801159257837e-01,-1.161595137854605775e-01,-1.342253792583654459e-01,-1.144445063521044303e-01,-1.208430774244004802e-01,-1.243398055858317974e-01,-1.216570335325408009e-01,-1.207234868592979710e-01,-1.180774171847368409e-01,-1.227639371999879048e-01,-1.322275199699355641e-01,-1.897545823715532931e-01,-2.492222765065072454e-01
-1.849534291921028084e-01,-1.990810059088446160e-01,-1.945465206210678366e-01,-1.902252764138614161e-01,-1.986599053389401792e-01,-1.557722194618811062e-01,-1.614136861265761114e-01,-1.444179919318734073e-01,-1.688539341987017051e-01,-1.647258507973034802e-01,-1.463361327819365509e-01,-1.443054383966627385e-01,-1.196622632464708902e-01,-1.333049582535990041e-01,-1.289031037276985592e-01,-1.148858896109174188e-01,-1.231427467868101006e-01,-1.251144005949721139e-01,-1.293009510998128497e-01,-1.315679360113895247e-01,-1.247665243664903834e-01,-1.300164864266444564e-01,-1.471054334275049558e-01,-1.987133483626499220e-01,-2.039938473897141558e-01,-2.298311600843377100e-01,-2.376898393765982664e-01,-2.729229310287464849e-01,-4.137035150507143433e-01,-6.842968601428616182e-01
-6.847159578566648364e-01,-2.174732301851124150e-01,-1.712443040304439112e-01,-1.694070083611969590e-01,-1.554601190837039959e-01,-1.608076876091312779e-01,-1.519173767500592298e-01,-1.614291000128964815e-01,-1.431295591463641881e-01,-1.462654775370438032e-01,-1.538452811038217016e-01,-1.393356729471990907e-01,-1.326586031770445873e-01,-1.281685505824816662e-01,-1.233191766131028905e-01,-1.094371383206951820e-01,-1.069971545264920276e-01,-1.143188068050541434e-01,-1.106295589438195393e-01,-9.936106829694446585e-02,-1.190847116065504585e-01,-1.137256226146886595e-01,-1.205366474763740620e-01,-1.222145836091014098e-01,-1.012775527821122012e-01,-9.944659025807370267e-02,-1.057013097205466989e-01,-1.024116103357928798e-01,-1.145777853093445375e-01,-1.313772391757912772e-01
-1.935602303282219494e-01,-1.861824148289852598e-01,-1.500526004797144708e-01,-1.409408852932030332e-01,-1.453077907980343808e-01,-1.300013503777945056e-01,-1.434657371668339454e-01,-1.316324437056457519e-01,-1.217069467483157530e-01,-1.311158042544267877e-01,-1.288414629807882184e-01,-1.613512100582959463e-01,-1.342541451535389785e-01,-1.360332296991380585e-01,-1.381624109763871511e-01,-1.120844170160294750e-01,-1.317216390364725764e-01,-1.205489860550802428e-01,-1.291150109342989460e-01,-1.509872887676497744e-01,-1.267430756135046466e-01,-1.193413770774085086e-01,-1.251142275803764914e-01,-1.236055631308762004e-01,-1.226326057085261184e-01,-1.250213108481880442e-01,-1.254454801349354498e-01,-1.205239845779396135e-01,-1.594514454018530480e-01,-1.220788579220841163e-01
-1.714307036164854914e-01,-1.638003470978473264e-01,-1.563856864354245813e-01,-1.193395922979951784e-01,-1.186210124886882683e-01,-1.101825079218954756e-01,-1.104263406467413666e-01,-1.161780682108909529e-01,-1.220091122132464234e-01,-1.138519214925206163e-01,-1.128048468069798721e-01,-1.151346512219468543e-01,-1.204680306239043069e-01,-1.154891513428443067e-01,-1.262235036257972065e-01,-1.157100090050074415e-01,-1.199864651078113575e-01,-1.130275875877174846e-01,-9.883310584142508681e-02,-1.103923401193271092e-01,-1.124934558217977193e-01,-1.226646600222088268e-01,-1.285631206901826640e-01,-1.192828669111761636e-01,-1.156578736138005742e-01,-1.201266735565783422e-01,-1.208952600322067417e-01,-1.223493216076972923e-01,-1.190833573787158095e-01,-1.856690477253830629e-01
-1.395670012116344005e-01,-1.771208345603766943e-01,-1.442699846759991633e-01,-1.167103436387424559e-01,-1.311780740867116435e-01,-1.015746700618322396e-01,-9.622017525686896167e-02,-1.156827303227111331e-01,-1.002520528022388530e-01,-9.600143659665172358e-02,-1.016745395570777394e-01,-9.256778757990279105e-02,-1.052350077494465241e-01,-1.114767124064203196e-01,-1.055145662468059270e-01,-1.088114112562675317e-01,-1.038707712799541300e-01,-9.301820641890197472e-02,-9.411183511064138973e-02,-9.370519636784736817e-02,-9.141537294964229010e-02,-9.755778359326462701e-02,-9.061572899964169536e-02,-1.005721888169684719e-01,-9.489075356722349863e-02,-1.042777008943610723e-01,-9.340162063720293395e-02,-1.163460282939983576e-01,-1.089302039195612776e-01,-8.079469480323846209e-02
-1.307753886603982008e-01,-1.327442114401737039e-01,-1.266971412437940814e-01,-1.243297356777488538e-01,-1.216640460175567456e-01,-1.217876916561969891e-01,-1.282353988521384991e-01,-1.222333028776213526e-01,-1.326030861602739419e-01,-1.259019863746224377e-01,-1.293331364310115750e-01,-1.259642835923928672e-01,-1.354597195297125301e-01,-1.276756407422347250e-01,-1.198685970260150030e-01,-1.254457385094119859e-01,-1.177654164755920496e-01,-1.236111047320438416e-01,-1.202506187980868363e-01,-1.236925286861583068e-01,-1.233068951585028217e-01,-1.202581691985584456e-01,-1.199321423297131234e-01,-1.290682439947466731e-01,-1.312330362677076590e-01,-1.150628389912823346e-01,-1.328967026752864433e-01,-3.464737651528276285e-01,-4.327744675855691447e-01,-2.677774582651442081e-01
-2.418757355899657513e-01,-1.632147489891606629e-01,-1.543452973520928195e-01,-1.584669853809466122e-01,-1.552870461054673690e-01,-1.663595982723912736e-01,-1.663402519575425398e-01,-1.554233405900743159e-01,-1.369698283166162767e-01,-1.318199722336232949e-01,-1.175676817290616655e-01,-1.067721061321677822e-01,-1.254987752761745068e-01,-1.125550253971390330e-01,-1.299029376686868520e-01,-1.538257198890861377e-01,-1.585066484505243123e-01,-1.369945637169927843e-01,-1.131135478413319989e-01,-1.176053787917407251e-01,-1.307939738009030461e-01,-1.156771886041175618e-01,-1.143028252437533615e-01,-1.189839594229577385e-01,-1.366899485397655711e-01,-1.761709754642682146e-01,-1.406497734798037302e-01,-1.355688985034891880e-01,-1.601243323530140983e-01,-1.296011776147553696e-01
-1.497238228685166817e-01,-1.394512896263286894e-01,-1.272301240072113981e-01,-1.249041472129895913e-01,-1.063717357609211961e-01,-1.080211415954373255e-01,-1.205350377319513860e-01,-1.083244731579849490e-01,-1.115387183302482682e-01,-1.171556978648176373e-01,-1.197816121684236734e-01,-1.299056802489080842e-01,-1.273516375766176323e-01,-1.189984629198310023e-01,-1.204438479125703593e-01,-1.309884574895037179e-01,-1.213356266633407315e-01,-1.961174375488117516e-01,-2.032146532769408820e-01,-1.836677928002218296e-01,-1.596569346391686073e-01,-1.254661170880860266e-01,-1.271325700095824462e-01,-1.285019664860070077e-01,-1.330550128551728772e-01,-1.326743632502968284e-01,-1.309604365338098708e-01,-1.253242685171345738e-01,-1.156353343920012849e-01,-1.583204375142386044e-01
-1.529963643133132323e-01,-1.610740568018042829e-01,-1.440497131897492955e-01,-1.339024802376528878e-01,-1.390127050334583891e-01,-1.323162463746719864e-01,-1.263717648700035390e-01,-1.235093835861441336e-01,-1.296884699721320977e-01,-1.453093726414707576e-01,-1.406294471204189434e-01,-1.402692082525261730e-01,-1.344891902037173015e-01,-1.387679444910955573e-01,-1.337777241425489594e-01,-1.144080804643868160e-01,-1.074966856089208250e-01,-1.252148685290277730e-01,-1.299449448728964840e-01,-1.301081621783455600e-01,-1.352619154144866498e-01,-1.333823544923821158e-01,-1.347174176072910012e-01,-1.338808209624386958e-01,-1.285447145286142123e-01,-1.382730938741813798e-01,-1.493820984439851174e-01,-2.232380409298529989e-01,-2.771233820151066674e-01,-1.898034089384857126e-01
-1.508681278159032524e-01,-1.579284333073666391e-01,-1.427900661414740202e-01,-1.397496770727513771e-01,-1.391398077408582679e-01,-1.472957569274501166e-01,-1.445358123553693863e-01,-1.394707076902645115e-01,-1.380813365367645762e-01,-1.504022012646049622e-01,-1.437094201815915517e-01,-1.474787381776582751e-01,-1.478749686536171004e-01,-1.405804898008138071e-01,-1.399519375036708535e-01,-1.459130542335580205e-01,-1.507621618287221521e-01,-1.400231423491386240e-01,-1.497567089353067371e-01,-1.441661262135964794e-01,-1.511425602671667701e-01,-1.503652611634989922e-01,-1.425148481196915340e-01,-1.422676967415883453e-01,-1.471571025470516658e-01,-1.405061210164026964e-01,-1.413466620841234422e-01,-3.032330404964095893e-01,-1.569842054010372467e-01,-1.508393562459945658e-01
-1.558346857400572105e-01,-1.318616709486476746e-01,-1.277419200580572622e-01,-1.159704741957626045e-01,-1.205703988026076146e-01,-1.368232319653184259e-01,-1.291735128856447146e-01,-1.183553439045015032e-01,-1.243679594188499132e-01,-1.186745719240242108e-01,-1.120705900203064903e-01,-1.212308769881723924e-01,-1.253575229637581279e-01,-1.068507043829967224e-01,-1.235767486011721539e-01,-1.150740208086299399e-01,-1.087639901424545114e-01,-1.182511242205567525e-01,-1.132956413289159664e-01,-1.156964886968144951e-01,-1.189957120343750341e-01,-1.264299671968177052e-01,-1.151860681661057845e-01,-1.166441387188513340e-01,-1.263843619733824031e-01,-1.181437049367863451e-01,-1.252577403630643627e-01,-1.060037025857904630e-01,-1.780826272873056448e-01,-1.671204433161108949e-01
-1.010739311257109058e-01,-1.328819685212637436e-01,-1.255330690833120766e-01,-1.376913923562792796e-01,-1.189685915797191185e-01,-1.248372360323362629e-01,-1.237310660038695581e-01,-1.211778701871214503e-01,-1.254665483121003566e-01,-1.296051039159952512e-01,-1.289449450818715981e-01,-1.232456641426437072e-01,-1.280766786643382504e-01,-1.352883480653268300e-01,-1.279167499945499664e-01,-1.368878149291833102e-01,-1.342899639954768798e-01,-1.280655861270033613e-01,-1.252162207118901749e-01,-1.311889519930277970e-01,-1.337258802029042126e-01,-1.421973208281395173e-01,-1.399322979513630549e-01,-1.371051482692482726e-01,-1.427856505555354927e-01,-1.367301688485988154e-01,-1.957779067193399225e-01,-1.143085997428990169e-01,-1.143555141685789894e-01,-1.000004132449805877e-01
-1.245728421138335429e-01,-1.099300698133781062e-01,-1.113318770092555227e-01,-1.138116416953867810e-01,-9.523528463188456195e-02,-1.235374789668265832e-01,-1.103725302064254288e-01,-1.048179784181743901e-01,-1.274789694301761422e-01,-1.187173128378586767e-01,-1.062131898887797160e-01,-1.024042888300275983e-01,-1.227185631839882163e-01,-1.215209634778331854e-01,-1.118064376595121479e-01,-1.128720026790824837e-01,-1.103651915071685169e-01,-1.169059319844600459e-01,-1.156383048697221666e-01,-1.090859040971095956e-01,-1.173682452350945926e-01,-9.945574155759824564e-02,-1.194560126248412901e-01,-1.507030290507985482e-01,-2.034354889060421279e-01,-2.592803942668668871e-01,-2.944869924093199698e-01,-1.932669373806788771e-01,-1.635221813229204013e-01,-1.258599729285230229e-01
-1.264272026807046756e-01,-1.286556701734224428e-01,-1.471521633261846096e-01,-1.208036930620936394e-01,-1.241969196984999413e-01,-1.308526468058940906e-01,-1.359632231664927859e-01,-1.135543042923058688e-01,-1.062704855919208852e-01,-1.330458553828043067e-01,-1.195721452764952203e-01,-1.325586153117992161e-01,-1.341631807678046462e-01,-1.284680244092097912e-01,-1.096694921036346498e-01,-1.104865347705362710e-01,-1.442375864768054849e-01,-1.429086945867222569e-01,-1.437762736097430438e-01,-1.335200819216317003e-01,-1.390153226411280363e-01,-1.477750063466634067e-01,-1.232009523230643416e-01,-1.089007651163497181e-01,-1.086936657849351257e-01,-1.083845936132886711e-01,-1.114301947626628458e-01,-1.180956108395590093e-01,-1.330909602404883874e-01,-1.366121170091580961e-01
-1.331747067535408724e-01,-1.374984007907655847e-01,-1.394694318853806903e-01,-1.383776932901846224e-01,-1.072582344307932700e-01,-1.271679763239904060e-01,-1.302410721866913423e-01,-1.302387106138459538e-01,-1.313768892029177349e-01,-1.385485262685755004e-01,-1.357676321321641399e-01,-1.319779219837886597e-01,-1.279097900809167410e-01,-1.125639325713921890e-01,-1.061721060250969823e-01,-1.051439190100652565e-01,-1.035591224212727146e-01,-1.220911839694481388e-01,-1.153063903501452409e-01,-1.085661775694958114e-01,-1.058621224252803555e-01,-1.196363622906436719e-01,-1.062112121299637196e-01,-1.080744370528673587e-01,-1.399014395263870614e-01,-2.882583653829413062e-01,-2.795792310595247021e-01,-3.194297656117965345e-01,-2.013491014420712710e-01,-2.126248048918507605e-01
-1.538347296146782006e-01,-1.551792303093082748e-01,-1.623315250524282050e-01,-1.507678347052061885e-01,-1.347868916010422080e-01,-1.577736036015849330e-01,-1.477029461791185827e-01,-1.275793583348392435e-01,-1.689371936077113112e-01,-1.499686960838774730e-01,-1.678335900746332210e-01,-1.306742083896125783e-01,-1.257520852232389130e-01,-1.121614868524543895e-01,-1.328564512186498070e-01,-1.338172666626066820e-01,-1.487324421139699648e-01,-1.399961678005045840e-01,-1.833587111735875130e-01,-1.837810002181352875e-01,-2.429674059292954436e-01,-3.214147660061683620e-01,-3.283853757444186727e-01,-3.573469912141939986e-01,-2.496155849804763960e-02,-1.327195430222184169e-01,-1.303281024494126472e-01,-1.294532060085681613e-01,-1.231142372648469929e-01,-1.408442741741676996e-01
-1.219392609188324483e-01,-1.282562733263845622e-01,-1.234127975379928771e-01,-1.176232294896797509e-01,-1.093047867595756673e-01,-1.652521249670908243e-01,-1.074345894482060665e-01,-1.190299733817182931e-01,-1.181372495945745421e-01,-1.158029122870470329e-01,-1.128009091937619279e-01,-1.112329255588500737e-01,-1.186022619646477927e-01,-1.270584240122045461e-01,-1.274542652069797499e-01,-1.259957577986592359e-01,-1.209646274390742682e-01,-1.082702206108779874e-01,-1.144167596248117369e-01,-1.093837324813752010e-01,-7.244432266973517553e-02,-1.306558259981845938e-01,-1.210570256457557115e-01,-6.847557459310300576e-01,-1.462002783543152884e-01,-1.100114381861250629e-01,-1.129944469589217043e-01,-1.089711293391271152e-01,-1.031415543696408282e-01,-9.986818010271329704e-02
-1.089665634999575500e-01,-1.107652635847296008e-01,-1.076400778863703389e-01,-1.058088991838672388e-01,-1.301904595913204177e-01,-1.280390270573440736e-01,-1.260374545362216436e-01,-1.260523380867806242e-01,-1.081786898010795028e-01,-1.228177781320342887e-01,-1.239847941539948678e-01,-1.028477214252394023e-01,-1.095482829250836038e-01,-1.131276798230921310e-01,-1.223510378614189320e-01,-1.222336858199519483e-01,-1.266567734303855053e-01,-1.154446262865970185e-01,-1.020973252688546079e-01,-1.015114135399056705e-01,-5.217724455493322200e-02,-6.853145803099619515e-01,-9.366857142115563029e-02,-9.422700702848207932e-02,-1.005530229008059218e-01,-1.024233194938992397e-01,-9.957524414919712019e-02,-1.067831365931039833e-01,-9.976209779651587506e-02,-1.062412610047655942e-01
-1.015770933758909506e-01,-1.208445101899727619e-01,-1.184669576639219707e-01,-1.165485493001143513e-01,-9.573981018969950074e-02,-8.836945607844426398e-02,-1.073810897570751793e-01,-4.954756567398492517e-02,-6.843171863547435896e-01,-6.843171863547435896e-01,-6.843171863547435896e-01,-6.843171863547435896e-01,-6.843171863547435896e-01,-6.843171863547435896e-01,-6.843171863547435896e-01,-6.843171863547435896e-01,-6.843171863547435896e-01,-6.843171863547435896e-01,-6.843171863547435896e-01,-6.843171863547435896e-01,-6.843171863547435896e-01,-1.564528509931628342e-01,-1.485351816600248009e-01,-1.605445145984642497e-01,-1.421836829064748176e-01,-1.324701436615392802e-01,-1.447698533266366661e-01,-1.414736284691719970e-01,-1.368494820752144681e-01,-1.212569938617376608e-01
-1.224350048258036339e-01,-1.298792680445546299e-01,-1.152050833664455265e-01,-1.163124673150630062e-01,-1.221663225231592598e-01,-1.315166700224049967e-01,-1.331097964249611243e-01,-1.416932998689820755e-01,-1.379984891891316290e-01,-1.176694946960774729e-01,-1.205005060341912682e-01,-1.223528161168187245e-01,-1.185810703150044360e-01,-1.081479899171646497e-01,-1.116408428921614876e-01,-1.151662291736661736e-01,-1.094312653327816492e-01,-1.190638784681611467e-01,-1.149109284227723682e-01,-1.332235938437837386e-01,-2.169729221664923047e-01,-6.428854720218619978e-02,-1.152638648519018622e-01,-1.049358732669296440e-01,-1.064432416363314260e-01,-1.028686422732158351e-01,-1.006822267965502005e-01,-1.023914160557295866e-01,-9.069507559829599608e-02,-7.887228732296949762e-02
-8.209076231370027177e-02,-1.043963813323180584e-01,-9.572516750164536403e-02,-9.897200351382262618e-02,-9.974313381534506695e-02,-8.414068021079465498e-02,-7.842550151658189694e-02,-1.062150706328305466e-01,-1.204224463106469273e-01,-1.160926001054452539e-01,-1.059365014911626823e-01,-1.021609082489270542e-01,-1.006336798792992759e-01,-9.672969191267488664e-02,-1.051932674845248300e-01,-1.042632060644121811e-01,-1.067086494749734660e-01,-6.686482077643945976e-02,-1.324190304789399364e-01,-1.305294597969844095e-01,-1.641617371577435702e-01,-3.392057191873681932e-01,-1.452508547212592038e-01,-1.322376679393326981e-01,-1.092811767669865652e-01,-1.030283653717228159e-01,-1.195053275928013720e-01,-1.209400185318458831e-01,-1.071064856091301642e-01,-9.292794295157315310e-02
